n1_total,y_CO_1,y_H2O_1,n2_total,T1,T_reactor_in,P_R,T_flash,T4,Q1_MW,Q2_MW,T_reactor_out,X_CO,T3,P3,n3_total,y_CO_3,y_H2_3,y_MeOH_3,y_H2O_3,P4,n4_total,x_CO_4,x_H2_4,x_MeOH_4,x_H2O_4,MeOH_recovery,MeOH_purity_stream4
986.443968,0.263010677,0.00254234074,44.0294913,319.166402,500.924674,57.296294,303.234826,282.029098,1.53602578,-0.00874238867,610.466062,0.130405502,303.234826,57.296294,929.764796,0.242618936,0.753784224,0.00354150804,5.53321553e-05,57.296294,33.0424754,0.00101856273,0.000365113066,0.924274715,0.0743416095,0.902676075,0.924274715
1073.97033,0.356464995,0.0250523919,38.2651316,313.253113,533.964712,65.8635157,335.462724,328.60921,2.01768999,-0.0038424583,625.403637,0.0800128292,335.462724,65.8635157,1001.93582,0.35145217,0.639979753,0.0068299166,0.00173816049,65.8635157,49.0365662,0.00140246663,0.00031392664,0.485115528,0.513168079,0.776598284,0.485115528
1350.47456,0.262710407,0.0291828783,229.045677,291.434151,530.922924,52.1647525,338.998616,290.521752,3.08865166,-0.032710682,611.855507,0.108779363,338.998616,52.1647525,1440.93507,0.219405296,0.769029356,0.00868236414,0.00288298392,52.1647525,61.3988729,0.000680618349,0.000295077275,0.42480298,0.574221324,0.675830454,0.42480298
905.852785,0.446263007,0.000978759579,105.566952,308.953954,493.411251,76.901818,298.654967,296.654967,1.52834914,-0.000978539604,623.596044,0.0972787553,298.654967,76.901818,894.432076,0.40789342,0.589893799,0.00220306317,9.71759287e-06,76.901818,38.3380622,0.00236917716,0.000391335597,0.974340042,0.0228994455,0.949891916,0.974340042
1296.13179,0.336702518,0.0156927982,113.339885,312.713025,537.394381,63.1530267,331.654386,328.223181,2.60692602,-0.00189321409,625.281327,0.0853462529,331.654386,63.1530267,1288.49904,0.309746894,0.681578882,0.00747735659,0.00119686685,63.1530267,46.4805724,0.00120976785,0.000324992745,0.594043092,0.404422147,0.74132634,0.594043092
979.196297,0.4459992,0.0246680863,240.364592,300.940546,505.29659,56.5338404,323.950238,317.453616,2.04254014,-0.00421112445,610.745558,0.0885559365,323.950238,56.5338404,1086.75303,0.366203184,0.626933168,0.00591364828,0.000949999647,56.5338404,55.4594277,0.00133664674,0.000275391073,0.581461846,0.416926116,0.833825329,0.581461846
1079.87864,0.334405072,0.0098050834,392.994745,315.038658,474.384087,69.0625812,303.433981,284.927316,1.96746104,-0.015388072,612.440862,0.168594886,303.433981,69.0625812,1283.12924,0.233923487,0.763269174,0.00271118815,9.61509372e-05,69.0625812,67.979215,0.00118219518,0.000445244254,0.844429535,0.153943026,0.942860313,0.844429535
838.544146,0.299485765,0.00986550656,107.514837,310.268088,534.668728,53.6548623,352.693123,318.314069,1.74753718,-0.00469217683,616.824508,0.0930406873,352.693123,53.6548623,887.809574,0.25653895,0.720785381,0.0189129798,0.00376269002,53.6548623,11.5184152,0.00076418011,0.000271727362,0.570770589,0.428193503,0.281370972,0.570770589
1034.09536,0.284684881,0.00502753188,374.18953,305.250644,520.954088,73.631321,324.301237,291.901303,2.50313093,-0.0163976012,625.178134,0.149461485,324.301237,73.631321,1280.19927,0.195558586,0.797279037,0.00694391575,0.000218461605,73.631321,40.0852909,0.000927801195,0.00045552547,0.875896522,0.122720152,0.797964477,0.875896522
1328.36016,0.279834732,0.0143605318,304.524665,309.620937,481.760355,78.5272431,295.001186,293.001186,2.32264792,-0.00202045862,619.110013,0.180784745,295.001186,78.5272431,1414.1529,0.215259178,0.783252634,0.00141317526,7.50125624e-05,78.5272431,84.3288451,0.00130888879,0.000539467712,0.773200394,0.224951249,0.970261904,0.773200394
1533.01846,0.299427245,0.0351258176,326.038462,305.895137,528.586045,53.7802028,336.16973,331.332837,3.41807709,-0.00457511556,613.095698,0.103371005,336.16973,53.7802028,1679.3016,0.245048217,0.745104617,0.00734070588,0.00250645979,53.7802028,84.8550594,0.000795466221,0.000297692317,0.413916091,0.58499075,0.740206019,0.413916091
817.45158,0.367876812,0.00744469099,141.640239,302.938014,537.580718,53.6238388,302.111574,300.111574,1.8450307,-0.000646516905,618.643093,0.0776527221,302.111574,53.6238388,885.715043,0.313121679,0.683710498,0.00300186587,0.000165957118,53.6238388,26.6730933,0.0012393745,0.000311468352,0.775802176,0.222646981,0.886141838,0.775802176
1101.71258,0.340821756,0.00706530605,287.103986,315.979456,473.872076,57.1793868,351.847365,325.095286,1.82873295,-0.0103127647,604.321669,0.144541403,351.847365,57.1793868,1250.42708,0.25686398,0.717346412,0.0242321787,0.00155743016,57.1793868,29.8424754,0.00081875126,0.000288981944,0.803315874,0.195576393,0.441706013,0.803315874
1009.98267,0.401459852,0.0364295935,264.591734,303.446267,473.623963,76.1000081,356.028234,306.023915,1.78441502,-0.0423897441,616.894647,0.135316476,356.028234,76.1000081,1092.13538,0.320934604,0.661598692,0.0142217359,0.00324496777,76.1000081,72.7061587,0.00133448487,0.000350012623,0.54100467,0.457310832,0.716911411,0.54100467
830.81558,0.275584799,0.0110120311,374.542184,308.928237,513.16554,77.8425262,353.31377,335.93883,2.0448609,-0.00631646195,623.963318,0.174957902,353.31377,77.8425262,1096.71329,0.172224218,0.808888971,0.0172784186,0.0016083925,77.8425262,28.5277023,0.000742073002,0.000441528686,0.73994446,0.258871938,0.526953707,0.73994446
1353.32887,0.398635976,0.00869053632,56.511856,313.833858,502.005379,50.3727358,312.200209,299.454385,2.17190992,-0.00752712908,605.258268,0.0809679748,312.200209,50.3727358,1273.92795,0.389141822,0.605387332,0.00514514491,0.000325701619,50.3727358,48.5506759,0.0013569474,0.000248216897,0.764696064,0.233698772,0.849945384,0.764696064
834.293256,0.285592183,0.0390395172,254.532542,314.015758,518.428815,78.9554423,298.039851,296.039851,1.85956536,-0.00148803411,626.494082,0.148850814,298.039851,78.9554423,950.961645,0.213169336,0.785540818,0.00109704123,0.000192804798,78.9554423,66.9314914,0.00127650278,0.00053652533,0.514303298,0.483883674,0.970584943,0.514303298
1012.56007,0.262231964,0.0110784074,142.08582,299.367181,493.778505,58.5102174,317.30397,315.30397,1.83344857,-0.00110416358,608.140908,0.149285026,317.30397,58.5102174,1030.56481,0.219149788,0.774923148,0.00554734284,0.000379721449,58.5102174,44.8030831,0.000860611694,0.000361528684,0.757137672,0.241640188,0.855775964,0.757137672
1406.92236,0.347881478,0.0275987602,107.263876,294.046512,499.972096,61.6424075,333.505294,280.6794,2.54663618,-0.0469538033,613.117156,0.105351721,333.505294,61.6424075,1332.43874,0.328556311,0.6625171,0.00738035496,0.00154623443,61.6424075,78.6203322,0.00124002334,0.000306290187,0.530775045,0.467678642,0.809286503,0.530775045
1310.16149,0.297167788,0.0389154944,96.6967865,298.989188,523.576959,60.4940135,332.420998,315.876467,2.59471693,-0.0148707422,617.157472,0.102182564,332.420998,60.4940135,1245.59977,0.280562727,0.712059652,0.0054717787,0.00190584243,60.4940135,81.6914381,0.00104527694,0.000324327821,0.403566011,0.595064384,0.828681728,0.403566011
970.368854,0.268278519,0.0233154024,220.429721,314.068027,525.019271,67.8285253,336.492639,288.292359,2.08725064,-0.0261474218,621.967939,0.13348162,336.492639,67.8285253,1074.002,0.209999024,0.780564683,0.00790689032,0.00152940312,67.8285253,47.2982726,0.000858289044,0.000392874023,0.555139437,0.443609399,0.755619478,0.555139437
812.937925,0.34982505,0.0316082403,130.756866,316.270293,487.687847,52.4410888,329.511574,280.180819,1.34322488,-0.0283326389,602.327251,0.114603972,329.511574,52.4410888,827.411388,0.304254042,0.686980697,0.00722645399,0.00153880667,52.4410888,51.0998605,0.00099843153,0.000274148465,0.520794392,0.477933028,0.816541104,0.520794392
1456.39512,0.281284488,0.0394893764,310.607931,290.046919,488.666192,57.9069942,336.151558,314.818098,2.85279213,-0.0251853962,604.798498,0.15111362,336.151558,57.9069942,1538.94822,0.225916387,0.76414817,0.007863493,0.00207195041,57.9069942,104.244005,0.000789711422,0.000328749024,0.477762743,0.521118797,0.80451614,0.477762743
957.195908,0.338707835,0.0116894466,385.849227,306.050848,524.439505,76.8268288,312.676957,287.224725,2.42273975,-0.0151363786,629.615413,0.130683521,312.676957,76.8268288,1209.14915,0.233040014,0.763251689,0.00349971888,0.000208578088,76.8268288,49.1582428,0.00123574926,0.000476359408,0.775804584,0.222483308,0.900122852,0.775804584
1472.18271,0.419687522,0.0121726888,185.836453,304.902279,533.904164,65.3647582,339.830911,299.945976,3.11446898,-0.021414961,625.88555,0.0740990559,339.830911,65.3647582,1521.51341,0.375947212,0.6116697,0.0109294281,0.0014536594,65.3647582,44.9405549,0.0014550146,0.000293238691,0.648708672,0.349543075,0.63677747,0.648708672
904.103586,0.399656792,0.00629420102,47.7054073,309.142625,514.952947,50.2006947,354.428019,315.768681,1.60292974,-0.00353239376,608.816584,0.0741918982,354.428019,50.2006947,890.704893,0.375562687,0.5963479,0.0246055892,0.00348382462,50.2006947,7.48841403,0.00103802792,0.000209178366,0.653212327,0.345540467,0.182466166,0.653212327
1416.09914,0.305410709,0.0115613211,379.017849,295.953602,530.022524,53.7067281,320.968636,315.542607,3.42864931,-0.00330155071,614.63213,0.105591298,320.968636,53.7067281,1653.51258,0.233915961,0.758931215,0.00652284752,0.000629976275,53.7067281,50.269653,0.000825176253,0.000320355846,0.69389308,0.304961388,0.763822411,0.69389308
1568.12466,0.301997935,0.0349526703,35.4532425,302.053888,470.158784,64.8308557,298.825176,296.825176,2.20642227,-0.00267312548,607.636281,0.140175556,298.825176,64.8308557,1351.68878,0.301113674,0.697190774,0.00146293295,0.000232618775,64.8308557,119.123132,0.00147275155,0.000389619771,0.540663796,0.457473832,0.970211798,0.540663796
1229.92497,0.296817129,0.0234690327,34.7555906,294.123293,474.496711,71.2028097,321.5069,306.040691,1.86141287,-0.0139151993,614.040369,0.145151082,321.5069,71.2028097,1082.29636,0.288249014,0.706593844,0.00456567811,0.000591463617,71.2028097,76.4056849,0.00134389069,0.000394604833,0.628851682,0.369409822,0.906746824,0.628851682
920.617459,0.304350295,0.0270093551,316.531515,319.554242,535.383376,53.7468917,314.21832,311.998001,2.24562441,-0.00125175026,614.943655,0.105933773,314.21832,53.7468917,1128.00163,0.222045748,0.773681126,0.00356963433,0.000703491425,53.7468917,49.7841321,0.000816008622,0.000335694383,0.515325869,0.483522428,0.864341789,0.515325869
1391.26678,0.262922118,0.0154330515,207.299346,319.101805,499.729349,78.1559897,324.880721,316.766395,2.39626801,-0.00717287738,623.054572,0.161680297,324.880721,78.1559897,1407.92246,0.217749144,0.776308526,0.00544687621,0.000495453572,78.1559897,72.360044,0.00109295172,0.000469765252,0.711346086,0.287091197,0.87033236,0.711346086
1574.98383,0.269434313,0.0062602735,385.880719,301.569204,492.85787,75.2209683,298.514852,296.514852,3.06999959,-0.0020043902,619.406994,0.175108612,298.514852,75.2209683,1731.52202,0.20210759,0.795827011,0.00201332949,5.20689589e-05,75.2209683,80.726202,0.00114933148,0.000516736966,0.877311627,0.121022304,0.953085578,0.877311627
1412.46888,0.385656336,0.00999122811,256.270804,293.825863,523.467764,77.0773889,340.533962,332.11523,3.12032685,-0.00533958467,631.358578,0.099056022,340.533962,77.0773889,1510.57295,0.324840189,0.663300586,0.0109380398,0.000921184971,77.0773889,50.2496414,0.00147710206,0.000374061182,0.744997146,0.253151691,0.693788879,0.744997146
1421.22671,0.397347786,0.0285050522,159.66637,305.035498,509.622076,54.6736099,354.836648,297.298469,2.65638571,-0.0378172979,609.84232,0.0845176261,354.836648,54.6736099,1426.5782,0.362355397,0.616992459,0.0153769799,0.0052751635,54.6736099,58.8570754,0.00108863601,0.000235396776,0.438221541,0.560454426,0.540394538,0.438221541
1308.6403,0.430630197,0.0383923692,176.845005,318.011385,483.74161,61.228621,307.193523,305.193523,2.04427064,-0.00230022727,607.504749,0.0982716333,307.193523,61.228621,1272.27502,0.399269911,0.598072176,0.00223512479,0.000422788336,61.228621,102.45028,0.00174615911,0.000304354229,0.51279807,0.485151417,0.948651255,0.51279807
1428.80009,0.252768599,0.00180851229,92.4538767,303.49319,490.055282,71.047603,313.756252,311.756252,2.31699591,-0.00140548702,617.458759,0.160568838,313.756252,71.047603,1351.28104,0.22431043,0.770757151,0.00488236591,5.00523695e-05,71.047603,53.9921991,0.00109274573,0.000442904307,0.951858215,0.046606135,0.886231992,0.951858215
928.920651,0.390521698,0.0258165486,191.194805,313.835948,477.925485,65.3080048,313.005863,282.986131,1.52591667,-0.0226247614,611.052961,0.123434903,313.005863,65.3080048,965.383316,0.329288291,0.666876902,0.00342855669,0.000406250581,65.3080048,65.1767424,0.00148133728,0.000353331497,0.636236571,0.361928761,0.926082145,0.636236571
1207.7079,0.327719629,0.020145,240.328707,314.413016,470.066595,75.2870662,346.387215,304.789428,1.87158956,-0.0353617657,615.994608,0.160027858,346.387215,75.2870662,1251.439,0.265591978,0.720143637,0.0127241071,0.00154027819,75.2870662,69.9228834,0.0011450349,0.000388887988,0.678088679,0.320377398,0.748593185,0.678088679
1204.65368,0.36519378,0.0195747762,157.216461,290.02694,484.13687,73.1521861,347.755037,336.013958,2.14636886,-0.00874174321,618.362011,0.124604572,347.755037,73.1521861,1191.57218,0.323130181,0.661899666,0.0131218391,0.00184831394,73.1521861,60.662879,0.00134440257,0.000345725889,0.645896219,0.352413652,0.714769805,0.645896219
1572.19382,0.385337501,0.0263038075,311.581579,299.479931,486.375891,65.6875306,329.372309,280.741186,2.87953399,-0.0565949744,613.205673,0.118479213,329.372309,65.6875306,1639.47886,0.325659938,0.666679225,0.00665447872,0.001006358,65.6875306,100.741149,0.0013396516,0.00033342054,0.604200183,0.394126745,0.848004637,0.604200183
1323.75766,0.272377974,0.023455905,217.962245,295.440089,519.456861,68.7514581,317.407308,315.407308,2.82258297,-0.00169455754,621.758072,0.131631912,317.407308,68.7514581,1373.96228,0.227826038,0.767964198,0.00365075251,0.000559010616,68.7514581,72.8345729,0.00105063626,0.000420820666,0.582766178,0.415762365,0.894314467,0.582766178
1484.72069,0.361976125,0.0235671685,307.1035,305.365537,479.340869,77.4551447,312.011423,286.699845,2.56363082,-0.0313415753,619.743102,0.140393204,312.011423,77.4551447,1535.17995,0.300818604,0.695976811,0.00291150726,0.000293078664,77.4551447,105.740232,0.00161480297,0.00043912098,0.671289574,0.326656502,0.94076118,0.671289574
1331.35193,0.26850311,0.0133753422,126.34243,304.403989,506.914127,77.0182426,310.995188,308.995188,2.41878248,-0.00158263609,625.031448,0.144481332,310.995188,77.0182426,1289.03757,0.237185339,0.759549282,0.00303655391,0.000228825047,77.0182426,65.3606891,0.00127401645,0.000478528769,0.730313872,0.267933582,0.924213362,0.730313872
1193.21891,0.283942893,0.0390712051,67.2457244,296.780176,537.876499,68.1264845,348.037769,297.411893,2.49670637,-0.0369407132,626.508805,0.0996722322,348.037769,68.1264845,1125.58931,0.270938861,0.717380235,0.00807809546,0.00360280898,68.1264845,67.33622,0.0010483422,0.000348635823,0.366473428,0.632129594,0.730745094,0.366473428
1239.512,0.290894912,0.0317527653,133.529339,298.848242,535.547783,68.2978427,305.737068,303.737068,2.66779822,-0.00165085248,626.417805,0.104384951,305.737068,68.2978427,1223.22223,0.263920172,0.733970258,0.00173387625,0.000375693865,68.2978427,74.5434275,0.00129952061,0.000419228318,0.47645957,0.521821681,0.943649379,0.47645957
1191.61189,0.38546551,0.0102847367,320.102765,290.817732,474.546775,53.6516417,328.725766,309.41888,2.24273898,-0.0133526406,601.940956,0.125685882,328.725766,53.6516417,1340.97862,0.299437115,0.689538912,0.0103979991,0.000625973521,53.6516417,55.2746234,0.00100969278,0.000282339491,0.792175625,0.206532343,0.758473506,0.792175625
1132.58439,0.287815398,0.035144331,28.2727,312.252211,529.545055,77.4870236,328.20969,303.889062,2.07560621,-0.0189130263,630.599278,0.108581715,328.20969,77.4870236,1019.94677,0.284801864,0.710094448,0.003975236,0.00112845248,77.4870236,70.1204166,0.00139097342,0.00042073232,0.446951422,0.551236873,0.885448934,0.446951422
1030.00844,0.319682621,0.0355371839,137.581554,304.302968,475.523503,51.8467471,348.047218,290.91085,1.64239493,-0.0397393063,598.32395,0.131265851,348.047218,51.8467471,1019.2277,0.280606554,0.70175604,0.0136945538,0.0039428518,51.8467471,61.9169643,0.000826256307,0.000259537876,0.472645902,0.526268304,0.677070639,0.472645902
1443.66096,0.279414878,0.0120687934,227.60838,316.010442,516.71255,75.5374304,304.867949,281.532159,2.77642216,-0.0190947548,626.57506,0.136562102,304.867949,75.5374304,1492.21767,0.2333479,0.764137465,0.00235994744,0.000154687582,75.5374304,68.8787258,0.00127790749,0.000484527768,0.748633378,0.249604186,0.936072227,0.748633378
1046.37209,0.440723446,0.0131029708,152.64472,292.372512,474.044847,75.3782632,333.937839,313.04346,1.76668902,-0.0144469652,617.526198,0.111612056,333.937839,75.3782632,1040.63325,0.393596059,0.596929462,0.0088258748,0.000648604706,75.3782632,55.4413757,0.00181227992,0.00033693866,0.762726324,0.235124458,0.821560068,0.762726324
803.833389,0.433290603,0.00132730752,236.207295,301.624879,515.808932,76.9640705,350.490912,284.450571,1.82309582,-0.0147498179,629.955184,0.101934537,350.490912,76.9640705,951.99873,0.328536311,0.650912626,0.0202842105,0.000266853361,76.9640705,17.0356903,0.00141888404,0.000354506188,0.950509727,0.0477168828,0.456089039,0.950509727
1215.00924,0.316949576,0.00552586715,390.642571,317.284224,471.923841,59.4120099,359.526791,337.505998,2.08415596,-0.00651504479,604.635941,0.165721859,359.526791,59.4120099,1455.57207,0.220711785,0.746233373,0.0311916969,0.00186314469,59.4120099,22.4418702,0.000704839218,0.00030486334,0.820661208,0.17832909,0.288584763,0.820661208
869.274107,0.324849806,0.0081247523,280.010025,317.999335,478.361945,67.9040104,345.300477,305.548068,1.54808785,-0.0180492947,612.61637,0.163605377,345.300477,67.9040104,1021.32075,0.231222084,0.751405457,0.0164909287,0.000881530336,67.9040104,35.5644609,0.000904015122,0.000367310355,0.825457059,0.173271615,0.635438887,0.825457059
911.250802,0.379005859,0.0301482141,399.1103,318.1793,504.22834,59.7033653,351.017053,301.019742,2.06071653,-0.028075564,612.209521,0.123284706,351.017053,59.7033653,1176.41535,0.257348456,0.724528706,0.0145995169,0.00352332098,59.7033653,48.7882286,0.000859966435,0.000305579761,0.520692573,0.478141881,0.596627659,0.520692573
1233.04785,0.347415555,0.0135331712,25.4990549,300.186532,474.298171,69.2271253,342.476312,339.506091,1.78657088,-0.00202193958,613.812867,0.122777747,342.476312,69.2271253,1099.20429,0.34180146,0.644349046,0.0126011416,0.00124835324,69.2271253,54.151551,0.00138205123,0.000324197408,0.715479094,0.282814657,0.736646281,0.715479094
908.95747,0.403151159,0.0294431897,71.4688192,305.558139,480.469718,75.5040714,295.03472,289.96085,1.4058701,-0.00381229685,617.644121,0.110236877,295.03472,75.5040714,833.358602,0.391067856,0.607658881,0.00113354043,0.000139722269,75.5040714,66.2756847,0.00228582412,0.000402352339,0.59526138,0.402050444,0.976615367,0.59526138
1093.32133,0.369226112,0.0375021204,160.977699,317.786975,476.717924,57.7163039,308.701963,282.849205,1.65755047,-0.0247407114,603.867805,0.119019072,308.701963,57.7163039,1072.33368,0.331539133,0.665366812,0.00262004982,0.000474005225,57.7163039,85.8734484,0.00135378962,0.000317152148,0.52677962,0.471549438,0.94152332,0.52677962
1057.11034,0.349993641,0.0223639966,305.091551,316.505222,502.898653,54.7298213,357.297086,328.181487,2.12240593,-0.0123370141,608.346723,0.116777599,357.297086,54.7298213,1239.59597,0.263592289,0.71164948,0.0197559458,0.0050022858,54.7298213,36.1947275,0.000783555885,0.000269688085,0.517097606,0.48184915,0.4331894,0.517097606
